"번호","사업장명","소재지전체주소","도로명전체주소","인허가일자","영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지면적","소재지우편번호","입소정원","자격소유인원수","총인원수","인허가번호","상세영업상태명"
"945","화곡경로당","서울특별시 강서구 화곡동 341-41번지 ","","20010531","운영중","","","","","","","41","0","2","3150000200100034","운영"
"944","등촌임광아파트경로당","서울특별시 강서구 등촌동 562-5번지 102 102동 1602호","","20011107","운영중","","","","","","","26","0","3","3150000200100029","운영"
"943","할머니경로당","서울특별시 강서구 오곡동 280-5번지 ","","20010531","운영중","","","","","","","70","0","0","3150000200100024","운영"
"942","빛고을우방아파트경로당","서울특별시 강서구 가양동 448-9번지 101 101동 705호","","20010629","운영중","","","","","","","24","0","0","3150000200100021","운영"
"941","태영방송인아파트경로당","서울특별시 강서구 화곡동 1140번지 ","","20010620","운영중","","","","","","","27","0","3","3150000200100018","운영"
"940","홍제3동분회경로당","서울특별시 서대문구 홍제동 ","","19890501","운영중","","","","","","","54","0","0","3120000198900021","운영"
"939","안산경로당","서울특별시 서대문구 홍제동 44-456번지 ","","19890501","운영중","","","","","","","30","0","0","3120000198900020","운영"
"938","홍제1동분회경로당","서울특별시 서대문구 홍제동 ","","19890501","운영중","","","","","","","53","0","0","3120000198900019","운영"
"937","거북경로당(임대아파트)","서울특별시 서대문구 북가좌동 449-1번지 ","","19961201","운영중","","","","","","","24","0","0","3120000199600004","운영"
"936","삼호아파트경로당","서울특별시 서대문구 북가좌동 ","","19961101","운영중","","","","","","","32","0","0","3120000199600003","운영"
"935","개미마을경로당","서울특별시 서대문구 홍제동 산 1-100번지 ","","19960801","운영중","","","","","","","73","0","0","3120000199600002","운영"
"934","삼호아파트경로당","서울특별시 서대문구 영천동 ","","19960601","운영중","","","","","","","50","0","0","3120000199600001","운영"
"933","현대그린아파트경로당","서울특별시 서대문구 홍제동 ","","19950701","운영중","","","","","","","33","0","0","3120000199500002","운영"
"932","고은경로당","서울특별시 서대문구 홍제동 449-1번지 ","","19951101","운영중","","","","","","","120","0","0","3120000199500001","운영"
"931","무악청구아파트경로당","서울특별시 서대문구 홍제동 ","","19940601","운영중","","","","","","","26","0","0","3120000199400003","운영"
"930","대림아파트경로당","서울특별시 서대문구 연희동 ","","19940401","운영중","","","","","","","21","0","0","3120000199400002","운영"
"929","연산경로당","서울특별시 서대문구 연희동 51-14번지 ","","19940701","운영중","","","","","","","38","0","0","3120000199400001","운영"
"928","신가경로당","서울특별시 서대문구 북가좌동 318-1번지 ","","19930201","운영중","","","","","","","43","0","0","3120000199300003","운영"
"927","남이마을경로당","서울특별시 서대문구 남가좌동 368번지 ","","19930201","운영중","","","","","","","35","0","0","3120000199300002","운영"
"926","홍제한양아파트경로당","서울특별시 서대문구 홍제동 ","","19930801","운영중","","","","","","","40","0","0","3120000199300001","운영"
"925","풍림2차아파트경로당","서울특별시 서대문구 홍은동 ","","19921201","운영중","","","","","","","31","0","0","3120000199200002","운영"
"924","홍제현대아파트경로당","서울특별시 서대문구 홍제동 ","","19921201","운영중","","","","20151125","","","20","0","0","3120000199200001","운영"
"923","동심경로당","서울특별시 서대문구 북아현동 251-11번지 동심경로당 ","","19910101","운영중","","","","","","","49","0","0","3120000199100002","운영"
"922","독립공원경로당","서울특별시 서대문구 현저동 산 5-5번지 ","","19910101","운영중","","","","","","","38","0","0","3120000199100001","운영"
"921","임광아파트경로당","서울특별시 서대문구 연희동 ","","20000501","운영중","","","","","","","21","0","0","3120000200000002","운영"
"920","독립문극동(임대)아파트경로당","서울특별시 서대문구 현저동 ","","20000501","운영중","","","","","","","27","0","0","3120000200000001","운영"
"919","월드컵현대아파트경로당","서울특별시 서대문구 북가좌동 371-1번지 ","","19990901","운영중","","","","","","","30","0","0","3120000199900005","운영"
"918","현대아파트경로당","서울특별시 서대문구 남가좌동 ","","19991001","운영중","","","","","","","47","0","0","3120000199900004","운영"
"917","태영으뜸아파트경로당","서울특별시 서대문구 홍제동 ","","19990201","운영중","","","","","","","31","0","0","3120000199900003","운영"
"916","두산아파트경로당","서울특별시 서대문구 북아현동 1009번지 ","","19990901","운영중","","","","","","","55","0","0","3120000199900002","운영"
"915","독립문극동아파트경로당","서울특별시 서대문구 현저동 ","","19990101","운영중","","","","","","","71","0","0","3120000199900001","운영"
"914","상지경로당","서울특별시 서대문구 홍은동 171-29번지 ","","19980515","운영중","","","","","","","45","0","0","3120000199800033","운영"
"913","정원단지경로당","서울특별시 서대문구 홍은동 265-159번지 ","","19980501","운영중","","","","","","","41","0","0","3120000199800006","운영"
"912","홍제원현대아파트제2경로당","서울특별시 서대문구 홍제동 ","","19980901","운영중","","","","","","","36","0","0","3120000199800004","운영"
"911","홍제원현대아파트경로당","서울특별시 서대문구 홍제동 ","","19980701","운영중","","","","","","","28","0","0","3120000199800003","운영"
"910","인왕산현대아파트제2경로당","서울특별시 서대문구 홍제동 ","","19981001","운영중","","","","","","","74","0","0","3120000199800002","운영"
"909","인왕산현대아파트경로당","서울특별시 서대문구 홍제동 ","","19980901","운영중","","","","","","","41","0","0","3120000199800001","운영"
"908","유원하나아파트경로당","서울특별시 서대문구 홍제동 ","","19970701","운영중","","","","","","","32","0","0","3120000199700004","운영"
"907","유원하나아파트제2경로당","서울특별시 서대문구 홍제동 ","","19970701","운영중","","","","","","","51","0","0","3120000199700003","운영"
"906","럭키아파트경로당","서울특별시 서대문구 대현동 ","","19940701","운영중","","","","","","","26","0","0","3120000199700002","운영"
"905","홍은풍림아이원아파트경로당","서울특별시 서대문구 홍은동 460번지 105 105동 101호","","20040513","운영중","","","","","","","26","0","1","3120000200400016","운영"
"904","삼오경로당","서울특별시 서대문구 남가좌동 ","","20020103","운영중","","","","","","","40","0","1","3120000200200001","운영"
"903","연희대우아파트경로당","서울특별시 서대문구 연희동 739번지 ","","20011212","운영중","","","","","","","20","0","1","3120000200100031","운영"
"902","무악재한화아파트경로당","서울특별시 서대문구 홍제동 464번지 ","","20011210","운영중","","","","","","","29","0","1","3120000200100030","운영"
"901","북일경로당","서울특별시 서대문구 북가좌동 136-86번지 ","","20010611","운영중","","","","","","","30","0","1","3120000200100022","운영"
"900","홍은1동분회경로당","서울특별시 서대문구 홍은동 48-110번지 ","","20010517","운영중","","","","","","","24","0","1","3120000200100020","운영"
"899","가양8단지아파트경로당","서울특별시 강서구 가양동 1482번지 ","","20010622","운영중","","","","","","","32","0","3","3150000200100017","운영"
"898","등촌현대아파트경로당","서울특별시 강서구 등촌동 655-27번지 101 101동 506호","","20010605","운영중","","","","","","","21","0","23","3150000200100016","운영"
"897","청솔아파트경로당","서울특별시 강서구 방화동 ","","20010427","운영중","","","","","","","27","0","0","3150000200100015","운영"
"896","발음경로당","서울특별시 강서구 내발산동 697번지 ","","20010427","운영중","","","","","","","27","0","0","3150000200100014","운영"
"895","주공2단지경로당","서울특별시 강서구 화곡동 1003-1번지 ","","20010427","운영중","","","","","","","85","0","0","3150000200100013","운영"
"894","방화2차우림루미아트(아)경로당","서울특별시 강서구 방화동 876번지 ","","20040825","운영중","","","","","","","0","0","1","3150000200400047","운영"
"893","코오롱3차(아)경로당","서울특별시 강서구 등촌동 714번지 ","","20040825","운영중","","","","","","","0","0","1","3150000200400046","운영"
"892","대동황토방2차(아)경로당","서울특별시 강서구 등촌동 713번지 ","","20040621","운영중","","","","","","","0","0","1","3150000200400035","운영"
"891","방신 서광(아) 경로당","서울특별시 강서구 방화동 871번지 ","","20040528","운영중","","","","","","","0","0","1","3150000200400030","운영"
"890","방화동부센트레빌(아) 경로당","서울특별시 강서구 방화동 875번지 ","","20040525","운영중","","","","","","","27","0","1","3150000200400029","운영"
"889","방화동 e-편한세상 (아) 경로당","서울특별시 강서구 방화동 874번지 ","","20040525","운영중","","","","","","","0","0","1","3150000200400028","운영"
"888","우장산롯데캐슬경로당","서울특별시 강서구 화곡동 1145번지 ","","20040402","운영중","","","","","","","0","0","1","3150000200400021","운영"
"887","개화산동부센트레빌아파트경로당","서울특별시 강서구 방화동 870번지 ","","20040227","운영중","","","","","","","28","0","1","3150000200400013","운영"
"886","후포 경로당","서울특별시 강서구 마곡동 5-37번지 ","","20040119","운영중","","","","","","","30","0","1","3150000200400004","운영"
"885","대동황토방(아)경로당","서울특별시 강서구 등촌동 631-9번지 ","","20030110","운영중","","","","","","","35","0","1","3150000200300059","운영"
"884","신원아파트경로당","서울특별시 강서구 등촌동 641번지 ","","20031204","운영중","","","","","","","25","0","1","3150000200300053","운영"
"883","보람2차아파트경로당","서울특별시 강서구 등촌동 640번지 ","","20030828","운영중","","","","","","","26","0","0","3150000200300033","운영"
"882","신이주단지 경로당","서울특별시 강서구 공항동 1352-6번지 ","","20030707","운영중","","","","","","","69","0","0","3150000200300029","운영"
"881","희훈리치파크APT 경로당","서울특별시 강서구 화곡동 1011-6번지 ","","20030611","운영중","","","","","","","22","0","0","3150000200300028","운영"
"880","방화동신안네트빌APT 경로당","서울특별시 강서구 방화동 868번지 ","","20030422","운영중","","","","","","","0","0","0","3150000200300025","운영"
"879","화곡푸르지오 경로당","서울특별시 강서구 화곡동 1091번지 ","","20030318","운영중","","","","","","","115","0","0","3150000200300019","운영"
"878","초록동 경로당","서울특별시 강서구 화곡동 55-79번지 ","","20030228","운영중","","","","","","","54","0","0","3150000200300014","운영"
"877","신안빌라 경로당","서울특별시 강서구 가양동 327-53번지 ","","20030218","운영중","","","","","","","40","0","0","3150000200300010","운영"
"876","마곡 경로당","서울특별시 강서구 가양동 326-32번지 ","","20030114","운영중","","","","","","","37","0","0","3150000200300003","운영"
"875","화곡2차보람(아)경로당","서울특별시 강서구 화곡동 1149번지 ","","20050507","운영중","","","","","","","0","0","1","3150000200500029","운영"
"874","다솔 경로당","서울특별시 강서구 공항동 1361-1번지 ","","20050507","운영중","","","","","","","0","0","1","3150000200500028","운영"
"873","방화한진로즈힐(아)경로당","서울특별시 강서구 방화동 579번지 ","","20050325","운영중","","","","","","","23","0","1","3150000200500025","운영"
"872","등촌동월드메르디앙(아)경로당","서울특별시 강서구 등촌동 711번지 ","","20050303","운영중","","","","","","","22","0","1","3150000200500023","운영"
"871","등촌I-park(아)경로당","서울특별시 강서구 등촌동 715번지 ","","20040621","운영중","","","","","","","70","0","1","3150000200400088","운영"
"870","월드메르디앙 경로당","서울특별시 강서구 방화동 879번지 ","","20041118","운영중","","","","","","","31","0","1","3150000200400062","운영"
"869","등촌주공2단지(아)경로당","서울특별시 강서구 등촌동 687번지 ","","20041103","운영중","","","","","","","48","0","1","3150000200400059","운영"
"868","우장산힐스테이트 경로당","서울특별시 강서구 내발산동 657번지 ","","20060221","운영중","","","","","","","92","0","1","3150000200600017","운영"
"867","한화꿈에그린(아) 경로당","서울특별시 강서구 염창동 281-22번지 ","","20051222","운영중","","","","","","","25","0","1","3150000200500072","운영"
"866","염창롯데캐슬(아) 경로당","서울특별시 강서구 염창동 272-11번지 ","","20051018","운영중","","","","","","","26","0","1","3150000200500053","운영"
"865","강변 현대홈타운(아) 경로당","서울특별시 강서구 염창동 299번지 ","","20050715","운영중","","","","","","","21","0","1","3150000200500043","운영"
"864","동일스위트리버(아)경로당","서울특별시 강서구 방화동 880번지 ","","20050615","운영중","","","","","","","22","0","1","3150000200500038","운영"
"863","등촌동코오롱2차(아)경로당","서울특별시 강서구 등촌동 712번지 ","","20050615","운영중","","","","","","","29","0","1","3150000200500037","운영"
"862","방화삼성(아)경로당","서울특별시 강서구 방화동 857번지 ","","20050516","운영중","","","","","","","25","0","1","3150000200500032","운영"
"861","등촌11단지(아)경로당","서울특별시 강서구 등촌동 705-6번지 ","","20050516","운영중","","","","","","","0","0","1","3150000200500031","운영"
"860","청운경로당","서울특별시 종로구 청운동 4-20번지 ","","19861110","운영중","","","","","","","0","0","30","3000000198600001","운영"
"859","청우경로당","서울특별시 종로구 낙원동 173-1번지 ","","19850701","운영중","","","","","","","0","0","0","3000000198500001","운영"
"858","서린경로당","서울특별시 종로구 인의동 39번지 ","","19830701","운영중","","","","","","","0","0","0","3000000198300006","운영"
"857","삼청경로당","서울특별시 종로구 팔판동 119번지 ","","19830701","운영중","","","","","","","0","0","0","3000000198300001","운영"
"856","교남경로당","서울특별시 종로구 행촌동 1-35번지 ","","19820728","운영중","","","","","","","0","0","0","3000000198200001","운영"
"855","충신할아버지경로당","서울특별시 종로구 충신동 136-16번지 ","","19800701","운영중","","","","","","","0","0","0","3000000198000002","운영"
"854","충신할머니경로당","서울특별시 종로구 충신동 136-16번지 ","","19800701","운영중","","","","","","","0","0","0","3000000198000001","운영"
"853","숭인1경로당","서울특별시 종로구 숭인동 20-116번지 ","","19790701","운영중","","","","","","","0","0","0","3000000197900002","운영"
"852","비원1(원서)경로당","서울특별시 종로구 원서동 83번지 ","","19790701","운영중","","","","","","","0","0","0","3000000197900001","운영"
"851","강서힐스테이트(아)골든클럽 경로당","서울특별시 강서구 화곡동 ","","20150506","운영중","","","","","","","200","","","3150000201500016","운영"
"850","마곡엠밸리4단지(아)경로당","서울특별시 강서구 마곡동 ","","20150504","운영중","","","","","","","26","","","3150000201500015","운영"
"849","한솔솔파크(아) 경로당","서울특별시 강서구 마곡동 716번지 ","","20070620","운영중","","","","","","","31","1","1","3150000200700024","운영"
"848","강서월드메르디앙아파트 경로당","서울특별시 강서구 내발산동 659-1번지 ","","20070522","운영중","","","","","","","28","0","1","3150000200700018","운영"
"847","염창2차한화꿈에그린아파트 경로당","서울특별시 강서구 염창동 302번지 ","","20060927","운영중","","","","","","","21","0","1","3150000200600050","운영"
"846","강변한솔솔파크(아)경로당","서울특별시 강서구 염창동 300번지 ","","20060516","운영중","","","","","","","25","0","1","3150000200600037","운영"
"845","우장산롯데(아)경로당","서울특별시 강서구 화곡동 1148번지 ","","20060323","운영중","","","","","","","0","0","1","3150000200600024","운영"
"844","개화경로당","서울특별시 강서구 개화동 373-64번지 ","","19801001","운영중","","","","","","","60","0","0","3150000200800008","운영"
"843","대한항공 정우회 경로당","서울특별시 강서구 방화동 246-36번지 ","","20080128","운영중","","","","","","","56","0","0","3150000200800004","운영"
"842","마곡수명산파크 6단지(아) 경로당","서울특별시 강서구 내발산동 759번지 마곡수명산파크 6단지 ","","20080421","운영중","","","","","","","40","0","0","3150000200800060","운영"
"841","마곡수명산파크 2단지(아) 경로당","서울특별시 강서구 내발산동 741번지 마곡수명산파크 2단지 ","","20080327","운영중","","","","","","","40","0","0","3150000200800046","운영"
"840","극동상록수아파트","서울특별시 강서구 염창동 280번지 ","","20000801","운영중","","","","","","","0","0","0","3150000200800036","운영"
"839","장미","서울특별시 강서구 공항동 668번지 ","","19900920","운영중","","","","","","","50","0","0","3150000200900003","운영"
"838","마곡수명산파크 4단지(아)  경로당","서울특별시 강서구 내발산동 753번지 마곡수명산파크 4단지 ","","20081015","운영중","","","","","","","30","0","0","3150000200800115","운영"
"837","우장산 아이파크 e-편한세상(아)","서울특별시 강서구 화곡동 1159번지 ","","20080630","운영중","","","","","","","26","0","0","3150000200800092","운영"
"836","우성1차아파트경로당","서울특별시 강서구 염창동 66-9번지 ","","20080701","운영중","","","","","","","21","0","0","3150000200800091","운영"
"835","마곡수명산파크 1단지(아)","서울특별시 강서구 내발산동 ","","20091230","운영중","","","","","","","0","0","0","3150000200800088","운영"
"834","마곡수명산파크 3단지(아) 경로당","서울특별시 강서구 내발산동 751번지 마곡수명산파크 3단지 ","","20080522","운영중","","","","","","","22","0","0","3150000200800086","운영"
"833","삼형그레이스빌(아) 경로당","서울특별시 강서구 등촌동 564-7번지 ","","20091230","운영중","","","","","","","0","0","0","3150000200800083","운영"
"832","아리수 경로당","서울특별시 강서구 염창동 297번지 ","","20090610","운영중","","","","","","","29","0","0","3150000200900050","운영"
"831","벽산늘푸른아파트 경로당","서울특별시 강서구 염창동 290번지 ","","20090529","운영중","","","","","","","43","0","0","3150000200900045","운영"
"830","마곡푸르지오경로당","서울특별시 강서구 방화동 890번지 ","","20090501","운영중","","","","","","","26","0","0","3150000200900035","운영"
"829","우장산SK뷰(아)","서울특별시 강서구 화곡동 1158번지 ","","20090306","운영중","","","","","","","33","0","0","3150000200900027","운영"
"828","보람더하임(아)","서울특별시 강서구 염창동 305번지 ","","20090204","운영중","","","","","","","37","0","0","3150000200900019","운영"
"827","마곡수명산파크 1단지(아)경로당","서울특별시 강서구 내발산동 742번지 마곡수명산파크1단지아파트 ","","20080604","운영중","","","","","","","44","","","3150000201000003","운영"
"826","강변성원(아)경로당","서울특별시 강서구 염창동 295번지 ","","20011228","운영중","","","","","","","43","","","3150000201000002","운영"
"825","강변코아루아파트 경로당","서울특별시 강서구 염창동 303번지 ","","20091109","운영중","","","","","","","29","0","0","3150000200900082","운영"
"824","마곡수명산파크 5단지(아)경로당","서울특별시 강서구 내발산동 749번지 마곡수명산파크 5단지 ","","20090930","운영중","","","","","","","60","0","0","3150000200900076","운영"
"823","마곡수명산파크 7단지(아) 경로당","서울특별시 강서구 내발산동 ","","20090910","운영중","","","","","","","30","0","0","3150000200900075","운영"
"822","강서센트레빌4차경로당","서울특별시 강서구 공항동 1374번지 ","","20090903","운영중","","","","","","","32","0","0","3150000200900071","운영"
"821","등촌10단지아파트경로당","서울특별시 강서구 등촌동 702번지 ","","19960628","운영중","","","","","","","32","","","3150000201000033","운영"
"820","능말경로당","서울특별시 강서구 방화동 811-15번지 ","","19980414","운영중","","","","","","","0","","","3150000201000017","운영"
"819","한사랑2차삼성아파트 경로당","서울특별시 강서구 등촌동 634-3번지 ","","20000727","운영중","","","","","","","0","","","3150000201000015","운영"
"818","강나루2차현대아파트 경로당","서울특별시 강서구 가양동 448번지 강나루2차현대아파트 ","","20100316","운영중","","","","","","","21","","","3150000201000013","운영"
"817","염창한강동아아파트경로당","서울특별시 강서구 염창동 293번지 ","","19990125","운영중","","","","","","","23","","","3150000201000012","운영"
"816","염창강변경로당","서울특별시 강서구 염창동 114-2번지 ","","19881123","운영중","","","","","","","20","","","3150000201000041","운영"
"815","태영아파트경로당","서울특별시 강서구 등촌동 632-2번지 ","","19991008","운영중","","","","","","","20","","","3150000201000040","운영"
"814","방화진로아파트경로당","서울특별시 강서구 방화동 804번지 ","","19980110","운영중","","","","","","","20","","","3150000201000039","운영"
"813","방화구립경로당","서울특별시 강서구 방화동 262-7번지 ","","19810315","운영중","","","","","","","0","","44","3150000201000038","운영"
"812","등서경로당","서울특별시 강서구 등촌동 ","","19881114","운영중","","","","","","","30","","","3150000201000037","운영"
"811","염창삼성하나로아파트경로당","서울특별시 강서구 염창동 248-3번지 ","","19950113","운영중","","","","","","","25","","","3150000201000036","운영"
"810","서광아파트경로당","서울특별시 강서구 방화동 860번지 ","","19990520","운영중","","","","","","","33","","","3150000201000035","운영"
"809","구기경로당","서울특별시 종로구 구기동 110-4번지 ","","19771226","운영중","","","","","","","0","0","0","3000000197700001","운영"
"808","돈의경로당","서울특별시 종로구 낙원동 94번지 ","","19760701","운영중","","","","","","","0","0","0","3000000197600003","운영"
"807","국일경로당","서울특별시 종로구 종로3가 107-1번지 ","","19760701","운영중","","","","","","","0","0","0","3000000197600002","운영"
"806","명륜3가경로당","서울특별시 종로구 명륜3가 1-1057번지 ","","19760701","운영중","","","","","","","0","0","0","3000000197600001","운영"
"805","운니경로당","서울특별시 종로구 운니동 60번지 ","","19750830","운영중","","","","","","","0","0","0","3000000197500001","운영"
"804","복정경로당","서울특별시 종로구 삼청동 35-113번지 ","","19740125","운영중","","","","","","","0","0","0","3000000197400001","운영"
"803","낙산등우회","서울특별시 종로구 동숭동 50-153번지 ","","19720701","운영중","","","","","","","0","0","0","3000000197200001","운영"
"802","비원(2)경로당","서울특별시 종로구 와룡동 90-3번지 ","","19710701","운영중","","","","","","","0","0","0","3000000197100001","운영"
"801","이문경로당","서울특별시 종로구 인사동 256번지 ","","19680701","운영중","","","","","","","0","0","0","3000000196800001","운영"
"800","신유경로당","서울특별시 종로구 낙원동 197-2번지 ","","19670701","운영중","","","","","","","0","0","0","3000000196700003","운영"
"799","종로경로당","서울특별시 종로구 관철동 35-3번지 ","","19670701","운영중","","","","","","","0","0","0","3000000196700002","운영"
"798","인사경로당","서울특별시 종로구 관수동 81-1번지 ","","19670701","운영중","","","","","","","0","0","0","3000000196700001","운영"
"797","희망경로당","서울특별시 종로구 인사동 86번지 ","","19660701","운영중","","","","","","","0","0","0","3000000196600001","운영"
"796","파고다경로당","서울특별시 종로구 인사동 110번지 ","","19640327","운영중","","","","","","","0","0","0","3000000196400001","운영"
"795","삼덕경로당","서울특별시 종로구 낙원동 52번지 ","","19620701","운영중","","","","","","","0","0","0","3000000196200001","운영"
"794","종로6가경로당","서울특별시 종로구 종로6가 160번지 ","","19600701","운영중","","","","","","","0","0","0","3000000196000001","운영"
"793","아남아파트경로당","서울특별시 종로구 명륜2가 4번지 ","","19960701","운영중","","","","","","","0","0","0","3000000199600009","운영"
"792","장안경로당","서울특별시 종로구 낙원동 195-1번지 ","","19950701","운영중","","","","","","","0","0","0","3000000199500013","운영"
"791","금강경로당","서울특별시 종로구 평창동 64-3번지 ","","19950701","운영중","","","","","","","0","0","0","3000000199500012","운영"
"790","흥인경로당","서울특별시 종로구 숭인동 1043번지 ","","19880802","운영중","","","","","","","0","0","0","3000000199500011","운영"
"789","숭인2동경로당","서울특별시 종로구 숭인동 211-16번지 ","","19950127","운영중","","","","","","","0","0","0","3000000199500010","운영"
"788","동우경로당","서울특별시 종로구 종로5가 90번지 ","","19950701","운영중","","","","","","","0","0","0","3000000199500007","운영"
"787","마로니에경로당","서울특별시 종로구 동숭동 129-77번지 ","","19951020","운영중","","","","","","","0","0","0","3000000199500004","운영"
"786","가회경로당","서울특별시 종로구 가회동 156번지 ","","19951123","운영중","","","","","","","0","0","0","3000000199500003","운영"
"785","창일경로당","서울특별시 종로구 창신동 328-30번지 ","","19940226","운영중","","","","","","","0","0","0","3000000199400001","운영"
"784","창삼경로당","서울특별시 종로구 창신동 23-344번지 ","","19931231","운영중","","","","","","","0","0","0","3000000199300005","운영"
"783","온고회경로당","서울특별시 종로구 창신동 산 6-25번지 ","","19740902","운영중","","","","","","","0","0","0","3000000199300004","운영"
"782","유림경로당","서울특별시 종로구 명륜3가 53-2번지 ","","19931201","운영중","","","","","","","0","0","0","3000000199300003","운영"
"781","사직경로당","서울특별시 종로구 사직동 산 1-13번지 ","","19930218","운영중","","","","","","","0","0","0","3000000199300001","운영"
"780","인현경로당","서울특별시 종로구 무악동 72번지 ","","19920701","운영중","","","","","","","0","0","0","3000000199200005","운영"
"779","쌍용2단지아파트경로당","서울특별시 종로구 창신동 703번지 ","","19920701","운영중","","","","","","","0","0","0","3000000199200004","운영"
"778","쌍용1단지아파트경로당","서울특별시 종로구 창신동 702번지 ","","19920701","운영중","","","","","","","0","0","0","3000000199200003","운영"
"777","창신2동경로당","서울특별시 종로구 창신동 594-8번지 ","","19910312","운영중","","","","","","","0","0","0","3000000199100003","운영"
"776","평창경로당","서울특별시 종로구 평창동 235-2번지 ","","19910730","운영중","","","","","","","0","0","0","3000000199100002","운영"
"775","혜명경로당","서울특별시 종로구 명륜1가 23-9번지 ","","19890331","운영중","","","","","","","0","0","0","3000000198900001","운영"
"774","한마음경로당","서울특별시 종로구 숭인동 1043번지 ","","19880802","운영중","","","","","","","0","0","0","3000000198800001","운영"
"773","무악경로당","서울특별시 종로구 무악동 69-3번지 ","","19870701","운영중","","","","","","","0","0","0","3000000198700002","운영"
"772","동망산경로당","서울특별시 종로구 숭인동 179-16번지 ","","19860731","운영중","","","","","","","0","0","0","3000000198600004","운영"
"771","부암경로당","서울특별시 종로구 부암동 141-1번지 ","","19860723","운영중","","","","","","","0","0","0","3000000198600003","운영"
"770","창락경로당","서울특별시 종로구 창신동 615-52번지 ","","19861224","운영중","","","","","","","0","0","0","3000000198600002","운영"
"769","창일 당고개 경로당","서울특별시 종로구 창신동 197-17번지 ","","20040306","운영중","","","","","","","60","0","60","3000000200400002","운영"
"768","청진 경로당","서울특별시 종로구 청진동 173-2번지 ","","20031219","운영중","","","","","","","50","0","3","3000000200300010","운영"
"767","종로5,6가경로당","서울특별시 종로구 효제동 173-2번지 ","","20030402","운영중","","","","","","","70","0","64","3000000200300002","운영"
"766","마곡 금호어울림아파트 경로당","서울특별시 강서구 마곡동 ","","20120924","운영중","","","","","","","0","","","3150000201200005","운영"
"765","가양보람아파트경로당","서울특별시 강서구 가양동 가양보람아파트 ","","20120319","운영중","","","","","","","24","","","3150000201200003","운영"
"764","가양보람아파트경로당","서울특별시 강서구 가양동 가양보람아파트 ","","20120319","운영중","","","","","","","24","","","3150000201200002","운영"
"763","강변월드메르디앙경로당","서울특별시 강서구 염창동 ","","20120206","운영중","","","","","","","20","","","3150000201200001","운영"
"762","강나루현대아파트경로당","서울특별시 강서구 가양동 448-1번지 강나루현대아파트 ","","19930804","운영중","","","","","","","23","","","3150000201100016","운영"
"761","등촌동 아이파크2단지경로당","서울특별시 강서구 등촌동 715번지 등촌I-PARK아파트 202동 ","","20110527","운영중","","","","","","","0","","","3150000201100010","운영"
"760","행촌경로당","서울특별시 종로구 행촌동 210-33번지 ","","20021008","운영중","","","","","","","80","0","1","3000000200200006","운영"
"759","창인경로당","서울특별시 종로구 창신동 617번지 ","","20020415","운영중","","","","","","","24","0","1","3000000200200004","운영"
"758","계원경로당","서울특별시 종로구 원서동 135-65번지 ","","20020415","운영중","","","","","","","54","0","1","3000000200200003","운영"
"757","인수경로당","서울특별시 종로구 인사동 216번지 ","","20020308","운영중","","","","","","","43","0","3","3000000200200002","운영"
"756","동숭 경로당","서울특별시 종로구 동숭동 6-31번지 ","","20011120","운영중","","","","","","","0","0","21","3000000200100004","운영"
"755","연건 경로당","서울특별시 종로구 연건동 59-2번지 ","","20011120","운영중","","","","","","","0","0","31","3000000200100003","운영"
"754","낙원경로당","서울특별시 종로구 낙원동 127-3-301번지 ","","20010712","운영중","","","","","","","24","0","3","3000000200100001","운영"
"753","삼성아파트경로당","서울특별시 종로구 평창동 596번지 ","","20000101","운영중","","","","","","","0","0","0","3000000200000003","운영"
"752","창신두산아파트경로당","서울특별시 종로구 창신동 232번지 ","","20000401","운영중","","","","","","","0","0","0","3000000200000002","운영"
"751","효성경로당","서울특별시 종로구 인사동 197-2번지 ","","19980611","운영중","","","","","","","0","0","0","3000000199800014","운영"
"750","구기할머니경로당","서울특별시 종로구 구기동 56-11번지 ","","19980611","운영중","","","","","","","0","0","0","3000000199800013","운영"
"749","동익경로당","서울특별시 종로구 구기동 40번지 ","","19980701","운영중","","","","","","","0","0","0","3000000199800012","운영"
"748","종묘경로당","서울특별시 종로구 운니동 162번지 ","","19980610","운영중","","","","","","","0","0","0","3000000199800011","운영"
"747","숭인1상록경로당","서울특별시 종로구 숭인동 55-2번지 ","","19981115","운영중","","","","","","","0","0","0","3000000199800010","운영"
"746","한양경로당","서울특별시 종로구 효제동 220번지 ","","19970701","운영중","","","","","","","0","0","0","3000000199700015","운영"
"745","명륜2,4가경로당","서울특별시 종로구 명륜4가 206-8번지 ","","19970122","운영중","","","","","","","0","0","0","3000000199700014","운영"
"744","이화경로당","서울특별시 종로구 이화동 9-264번지 ","","19970420","운영중","","","","","","","0","0","0","3000000199700013","운영"
"743","명륜2,4가경로당","서울특별시 종로구 명륜4가 206-8번지 ","","19970120","운영중","","","","","","","0","0","0","3000000199700012","운영"
"742","북촌(할머니)경로당","서울특별시 종로구 재동 54-1번지 ","","19970325","운영중","","","","","","","0","0","0","3000000199700011","운영"
"741","인왕산정경로당","서울특별시 종로구 옥인동 186번지 ","","19970320","운영중","","","","","","","0","0","0","3000000199700006","운영"
"740","인왕산아이파크 경로당","서울특별시 종로구 무악동 60번지 ","","20081031","운영중","","","","","","","0","0","0","3000000200800051","운영"
